,bad,good,very_good
0,0.9473684210526315,1.0,0.8571428571428571
1,0.9473684210526315,0.875,0.7142857142857143
2,0.9473684210526315,1.0,1.0
3,0.7894736842105263,0.9375,0.7142857142857143
4,0.9473684210526315,1.0,0.8571428571428571
5,0.9473684210526315,0.875,0.8571428571428571
6,0.9473684210526315,0.9375,0.7142857142857143
7,0.9473684210526315,1.0,0.7142857142857143
8,0.9473684210526315,0.9375,0.8571428571428571
9,0.8947368421052632,0.9375,0.7142857142857143
10,1.0,0.9375,0.8571428571428571
11,0.8947368421052632,0.875,0.8571428571428571
12,0.9473684210526315,1.0,1.0
13,1.0,1.0,1.0
14,0.9473684210526315,1.0,0.8571428571428571
15,0.9473684210526315,1.0,0.7142857142857143
16,0.9473684210526315,1.0,0.8571428571428571
17,0.8947368421052632,0.875,0.5714285714285714
18,1.0,1.0,0.8571428571428571
19,0.7894736842105263,0.875,0.7142857142857143
20,0.9473684210526315,1.0,0.8571428571428571
21,1.0,0.875,0.8571428571428571
22,1.0,0.9375,0.7142857142857143
23,0.8947368421052632,0.9375,1.0
24,1.0,1.0,0.8571428571428571
25,1.0,1.0,1.0
26,0.9473684210526315,0.9375,0.7142857142857143
27,0.7368421052631579,0.9375,0.5714285714285714
28,0.9473684210526315,1.0,0.8571428571428571
29,0.9473684210526315,0.9375,1.0
30,0.7894736842105263,0.9375,0.5714285714285714
31,0.9473684210526315,1.0,0.8571428571428571
32,0.9473684210526315,1.0,0.8571428571428571
33,0.8421052631578947,0.875,0.7142857142857143
34,0.9473684210526315,0.875,0.7142857142857143
35,0.9473684210526315,1.0,0.8571428571428571
36,0.8947368421052632,0.9375,0.8571428571428571
37,0.9473684210526315,0.875,0.7142857142857143
38,1.0,0.9375,0.5714285714285714
39,0.9473684210526315,1.0,0.8571428571428571
40,0.9473684210526315,1.0,0.8571428571428571
41,0.9473684210526315,1.0,0.8571428571428571
42,0.9473684210526315,0.9375,0.8571428571428571
43,0.8947368421052632,0.9375,0.8571428571428571
44,0.9473684210526315,1.0,0.8571428571428571
45,0.9473684210526315,0.9375,0.7142857142857143
46,0.9473684210526315,0.9375,1.0
47,0.9473684210526315,0.875,0.7142857142857143
48,0.9473684210526315,0.9375,0.7142857142857143
49,0.9473684210526315,0.875,0.7142857142857143
50,1.0,1.0,1.0
51,0.9473684210526315,1.0,1.0
52,0.9473684210526315,1.0,0.8571428571428571
53,0.8421052631578947,0.875,0.8571428571428571
54,0.9473684210526315,0.9375,0.8571428571428571
55,0.9473684210526315,0.9375,0.8571428571428571
56,1.0,0.9375,0.8571428571428571
57,0.8947368421052632,0.875,0.8571428571428571
58,0.9473684210526315,1.0,0.8571428571428571
59,0.9473684210526315,1.0,0.8571428571428571
60,0.8947368421052632,1.0,0.8571428571428571
61,0.9473684210526315,0.9375,0.7142857142857143
62,1.0,1.0,0.8571428571428571
63,0.9473684210526315,0.9375,0.7142857142857143
64,1.0,0.9375,0.8571428571428571
65,0.9473684210526315,0.8125,0.7142857142857143
66,0.9473684210526315,0.8125,0.8571428571428571
67,0.8421052631578947,0.9375,0.5714285714285714
68,1.0,1.0,0.7142857142857143
69,0.9473684210526315,0.875,0.7142857142857143
70,0.8947368421052632,1.0,1.0
71,0.8947368421052632,0.8125,0.8571428571428571
72,0.8421052631578947,0.875,0.8571428571428571
73,0.9473684210526315,0.75,0.7142857142857143
74,1.0,0.9375,0.8571428571428571
75,0.9473684210526315,0.9375,0.8571428571428571
76,1.0,1.0,1.0
77,0.8421052631578947,1.0,0.7142857142857143
78,0.9473684210526315,0.9375,1.0
79,0.9473684210526315,1.0,0.8571428571428571
80,0.9473684210526315,0.875,0.7142857142857143
81,0.9473684210526315,0.875,0.8571428571428571
82,0.8947368421052632,0.875,0.8571428571428571
83,0.8947368421052632,0.9375,0.8571428571428571
84,0.9473684210526315,0.875,0.7142857142857143
85,0.8421052631578947,0.9375,0.8571428571428571
86,0.9473684210526315,1.0,0.7142857142857143
87,0.8421052631578947,1.0,0.5714285714285714
88,0.9473684210526315,0.9375,0.7142857142857143
89,0.8947368421052632,0.875,0.7142857142857143
90,1.0,1.0,0.8571428571428571
91,1.0,1.0,0.8571428571428571
92,0.8947368421052632,0.875,0.7142857142857143
93,0.9473684210526315,1.0,0.42857142857142855
94,0.8947368421052632,0.9375,0.7142857142857143
95,0.9473684210526315,1.0,0.7142857142857143
96,0.9473684210526315,1.0,0.8571428571428571
97,0.9473684210526315,0.9375,0.7142857142857143
98,1.0,0.875,0.7142857142857143
99,1.0,0.9375,0.7142857142857143
