,bad,good,very_good
0,0.9473684210526315,0.9696969696969697,0.923076923076923
1,0.9,0.875,0.8333333333333333
2,0.972972972972973,0.9696969696969697,1.0
3,0.8823529411764706,0.8108108108108109,0.7692307692307692
4,0.972972972972973,0.9411764705882353,0.923076923076923
5,0.9230769230769231,0.9032258064516129,0.8571428571428571
6,0.9230769230769231,0.9090909090909091,0.8333333333333333
7,0.972972972972973,0.9142857142857143,0.8333333333333333
8,0.9473684210526315,0.9375,0.8571428571428571
9,0.9444444444444444,0.8571428571428572,0.7692307692307692
10,0.9743589743589743,0.967741935483871,0.8571428571428571
11,0.918918918918919,0.8484848484848485,0.8571428571428571
12,0.972972972972973,0.9696969696969697,1.0
13,1.0,1.0,1.0
14,0.9473684210526315,0.9696969696969697,0.923076923076923
15,0.9473684210526315,0.9411764705882353,0.8333333333333333
16,0.972972972972973,0.9411764705882353,0.923076923076923
17,0.8947368421052632,0.7999999999999999,0.7272727272727273
18,1.0,0.9696969696969697,0.923076923076923
19,0.8571428571428572,0.7777777777777777,0.7692307692307692
20,0.972972972972973,0.9411764705882353,0.923076923076923
21,0.9743589743589743,0.9032258064516129,0.8571428571428571
22,0.9743589743589743,0.9375,0.7692307692307692
23,0.918918918918919,0.9090909090909091,1.0
24,1.0,0.9696969696969697,0.923076923076923
25,1.0,1.0,1.0
26,0.9473684210526315,0.9090909090909091,0.7692307692307692
27,0.8484848484848484,0.7692307692307693,0.6666666666666666
28,0.972972972972973,0.9411764705882353,0.923076923076923
29,0.972972972972973,0.9375,0.9333333333333333
30,0.8571428571428572,0.7894736842105263,0.7272727272727273
31,0.9473684210526315,0.9696969696969697,0.923076923076923
32,0.9473684210526315,0.9696969696969697,0.923076923076923
33,0.8888888888888888,0.7999999999999999,0.7692307692307692
34,0.9473684210526315,0.8484848484848485,0.7692307692307692
35,0.9473684210526315,0.9696969696969697,0.923076923076923
36,0.918918918918919,0.8823529411764706,0.923076923076923
37,0.9230769230769231,0.875,0.7692307692307692
38,0.9743589743589743,0.8823529411764706,0.7272727272727273
39,0.972972972972973,0.9411764705882353,0.923076923076923
40,0.972972972972973,0.9411764705882353,0.923076923076923
41,0.972972972972973,0.9411764705882353,0.923076923076923
42,0.9473684210526315,0.9090909090909091,0.923076923076923
43,0.9444444444444444,0.8823529411764706,0.8571428571428571
44,0.972972972972973,0.9411764705882353,0.923076923076923
45,0.9473684210526315,0.9090909090909091,0.7692307692307692
46,0.9473684210526315,0.9375,1.0
47,0.9230769230769231,0.8484848484848485,0.8333333333333333
48,0.9473684210526315,0.9090909090909091,0.7692307692307692
49,0.9,0.875,0.8333333333333333
50,1.0,1.0,1.0
51,0.972972972972973,0.9696969696969697,1.0
52,0.9473684210526315,0.9696969696969697,0.923076923076923
53,0.8888888888888888,0.823529411764706,0.8571428571428571
54,0.9473684210526315,0.9090909090909091,0.923076923076923
55,0.9473684210526315,0.9090909090909091,0.923076923076923
56,1.0,0.9375,0.8571428571428571
57,0.918918918918919,0.8484848484848485,0.8571428571428571
58,0.972972972972973,0.9411764705882353,0.923076923076923
59,0.972972972972973,0.9411764705882353,0.923076923076923
60,0.9444444444444444,0.9142857142857143,0.923076923076923
61,0.972972972972973,0.8823529411764706,0.7692307692307692
62,1.0,0.9696969696969697,0.923076923076923
63,0.9230769230769231,0.9090909090909091,0.8333333333333333
64,0.9743589743589743,0.967741935483871,0.8571428571428571
65,0.9,0.8387096774193549,0.7692307692307692
66,0.9230769230769231,0.8387096774193549,0.8571428571428571
67,0.8888888888888888,0.8108108108108109,0.7272727272727273
68,1.0,0.9411764705882353,0.8333333333333333
69,0.9230769230769231,0.875,0.7692307692307692
70,0.9444444444444444,0.9411764705882353,1.0
71,0.8947368421052632,0.8125,0.8571428571428571
72,0.8888888888888888,0.823529411764706,0.8571428571428571
73,0.8780487804878049,0.7999999999999999,0.7692307692307692
74,1.0,0.9375,0.8571428571428571
75,0.972972972972973,0.9090909090909091,0.8571428571428571
76,1.0,1.0,1.0
77,0.9142857142857143,0.8648648648648648,0.8333333333333333
78,0.9473684210526315,0.9375,1.0
79,0.972972972972973,0.9411764705882353,0.923076923076923
80,0.9230769230769231,0.875,0.7692307692307692
81,0.9,0.9032258064516129,0.923076923076923
82,0.8947368421052632,0.8484848484848485,0.923076923076923
83,0.9444444444444444,0.8823529411764706,0.8571428571428571
84,0.9230769230769231,0.875,0.7692307692307692
85,0.9142857142857143,0.8571428571428572,0.8571428571428571
86,0.9473684210526315,0.9411764705882353,0.8333333333333333
87,0.9142857142857143,0.8421052631578948,0.7272727272727273
88,0.972972972972973,0.8823529411764706,0.7692307692307692
89,0.918918918918919,0.823529411764706,0.7692307692307692
90,0.9743589743589743,1.0,0.923076923076923
91,1.0,0.9696969696969697,0.923076923076923
92,0.918918918918919,0.823529411764706,0.7692307692307692
93,0.9473684210526315,0.888888888888889,0.6
94,0.9444444444444444,0.8571428571428572,0.7692307692307692
95,0.972972972972973,0.9142857142857143,0.8333333333333333
96,0.972972972972973,0.9411764705882353,0.923076923076923
97,0.9230769230769231,0.9090909090909091,0.8333333333333333
98,0.9743589743589743,0.875,0.7692307692307692
99,0.9743589743589743,0.9090909090909091,0.8333333333333333
