,bad,good,very_good
0,0.9473684210526315,0.9411764705882353,1.0
1,0.8571428571428571,0.875,1.0
2,1.0,0.9411764705882353,1.0
3,1.0,0.7142857142857143,0.8333333333333334
4,1.0,0.8888888888888888,1.0
5,0.9,0.9333333333333333,0.8571428571428571
6,0.9,0.8823529411764706,1.0
7,1.0,0.8421052631578947,1.0
8,0.9473684210526315,0.9375,0.8571428571428571
9,1.0,0.7894736842105263,0.8333333333333334
10,0.95,1.0,0.8571428571428571
11,0.9444444444444444,0.8235294117647058,0.8571428571428571
12,1.0,0.9411764705882353,1.0
13,1.0,1.0,1.0
14,0.9473684210526315,0.9411764705882353,1.0
15,0.9473684210526315,0.8888888888888888,1.0
16,1.0,0.8888888888888888,1.0
17,0.8947368421052632,0.7368421052631579,1.0
18,1.0,0.9411764705882353,1.0
19,0.9375,0.7,0.8333333333333334
20,1.0,0.8888888888888888,1.0
21,0.95,0.9333333333333333,0.8571428571428571
22,0.95,0.9375,0.8333333333333334
23,0.9444444444444444,0.8823529411764706,1.0
24,1.0,0.9411764705882353,1.0
25,1.0,1.0,1.0
26,0.9473684210526315,0.8823529411764706,0.8333333333333334
27,1.0,0.6521739130434783,0.8
28,1.0,0.8888888888888888,1.0
29,1.0,0.9375,0.875
30,0.9375,0.6818181818181818,1.0
31,0.9473684210526315,0.9411764705882353,1.0
32,0.9473684210526315,0.9411764705882353,1.0
33,0.9411764705882353,0.7368421052631579,0.8333333333333334
34,0.9473684210526315,0.8235294117647058,0.8333333333333334
35,0.9473684210526315,0.9411764705882353,1.0
36,0.9444444444444444,0.8333333333333334,1.0
37,0.9,0.875,0.8333333333333334
38,0.95,0.8333333333333334,1.0
39,1.0,0.8888888888888888,1.0
40,1.0,0.8888888888888888,1.0
41,1.0,0.8888888888888888,1.0
42,0.9473684210526315,0.8823529411764706,1.0
43,1.0,0.8333333333333334,0.8571428571428571
44,1.0,0.8888888888888888,1.0
45,0.9473684210526315,0.8823529411764706,0.8333333333333334
46,0.9473684210526315,0.9375,1.0
47,0.9,0.8235294117647058,1.0
48,0.9473684210526315,0.8823529411764706,0.8333333333333334
49,0.8571428571428571,0.875,1.0
50,1.0,1.0,1.0
51,1.0,0.9411764705882353,1.0
52,0.9473684210526315,0.9411764705882353,1.0
53,0.9411764705882353,0.7777777777777778,0.8571428571428571
54,0.9473684210526315,0.8823529411764706,1.0
55,0.9473684210526315,0.8823529411764706,1.0
56,1.0,0.9375,0.8571428571428571
57,0.9444444444444444,0.8235294117647058,0.8571428571428571
58,1.0,0.8888888888888888,1.0
59,1.0,0.8888888888888888,1.0
60,1.0,0.8421052631578947,1.0
61,1.0,0.8333333333333334,0.8333333333333334
62,1.0,0.9411764705882353,1.0
63,0.9,0.8823529411764706,1.0
64,0.95,1.0,0.8571428571428571
65,0.8571428571428571,0.8666666666666667,0.8333333333333334
66,0.9,0.8666666666666667,0.8571428571428571
67,0.9411764705882353,0.7142857142857143,1.0
68,1.0,0.8888888888888888,1.0
69,0.9,0.875,0.8333333333333334
70,1.0,0.8888888888888888,1.0
71,0.8947368421052632,0.8125,0.8571428571428571
72,0.9411764705882353,0.7777777777777778,0.8571428571428571
73,0.8181818181818182,0.8571428571428571,0.8333333333333334
74,1.0,0.9375,0.8571428571428571
75,1.0,0.8823529411764706,0.8571428571428571
76,1.0,1.0,1.0
77,1.0,0.7619047619047619,1.0
78,0.9473684210526315,0.9375,1.0
79,1.0,0.8888888888888888,1.0
80,0.9,0.875,0.8333333333333334
81,0.8571428571428571,0.9333333333333333,1.0
82,0.8947368421052632,0.8235294117647058,1.0
83,1.0,0.8333333333333334,0.8571428571428571
84,0.9,0.875,0.8333333333333334
85,1.0,0.7894736842105263,0.8571428571428571
86,0.9473684210526315,0.8888888888888888,1.0
87,1.0,0.7272727272727273,1.0
88,1.0,0.8333333333333334,0.8333333333333334
89,0.9444444444444444,0.7777777777777778,0.8333333333333334
90,0.95,1.0,1.0
91,1.0,0.9411764705882353,1.0
92,0.9444444444444444,0.7777777777777778,0.8333333333333334
93,0.9473684210526315,0.8,1.0
94,1.0,0.7894736842105263,0.8333333333333334
95,1.0,0.8421052631578947,1.0
96,1.0,0.8888888888888888,1.0
97,0.9,0.8823529411764706,1.0
98,0.95,0.875,0.8333333333333334
99,0.95,0.8823529411764706,1.0
