3c
C	-7.834969	-3.341474	-2.389497
C	-6.758865	-2.474806	-1.78048
C	-5.400188	-2.773711	-2.011204
C	-4.370112	-2.017234	-1.461363
C	-4.722666	-0.939485	-0.653517
C	-6.073002	-0.598585	-0.415997
C	-7.085724	-1.377001	-0.984459
C	-6.073941	0.588732	0.418421
C	-7.087888	1.365248	0.987295
C	-6.762764	2.463633	1.783224
C	-7.840241	3.328281	2.392684
C	-5.404556	2.765053	2.013434
C	-4.373289	2.010509	1.463174
C	-4.724145	0.93213	0.655427
N	-3.902153	-0.002903	0.000774
C	-2.503147	-0.001656	0.000484
C	-1.793603	1.085423	-0.540811
C	-2.50499	2.11948	-1.223203
N	-3.08532	2.952325	-1.789057
C	-0.381215	1.107048	-0.51857
N	0.283461	2.22236	-1.046395
C	0.236537	3.51645	-0.476587
C	-0.608083	4.028057	0.504599
C	-0.380454	5.331567	0.93951
C	0.661647	6.126033	0.422607
C	0.84809	7.54219	0.912013
C	1.501339	5.586931	-0.553043
C	1.299139	4.281625	-1.006911
C	2.014295	3.434713	-1.943061
C	3.132306	3.633093	-2.757889
C	3.594384	2.596494	-3.569298
C	4.822969	2.770311	-4.429121
C	2.897182	1.371139	-3.579647
C	1.773375	1.152244	-2.790603
C	1.364615	2.182331	-1.949809
C	0.333418	0.000624	-0.000353
N	1.735581	0.001787	-0.001006
C	2.558291	-0.94171	-0.641303
C	2.211628	-2.018011	-1.452567
C	3.242444	-2.790117	-1.979175
C	4.599399	-2.499995	-1.732694
C	5.677535	-3.388379	-2.305574
C	4.923105	-1.390039	-0.951288
C	3.908697	-0.601032	-0.402693
C	3.908253	0.602997	0.405422
C	4.922105	1.390752	0.956834
C	4.59762	2.500693	1.737932
C	5.675263	3.387505	2.314169
C	3.240338	2.792244	1.980922
C	2.210016	2.021412	1.451459
C	2.557578	0.944807	0.64098
C	-0.379141	-1.1069	0.518499
N	0.287489	-2.221118	1.046279
C	0.243382	-3.515046	0.475752
C	-0.601027	-4.028332	-0.504721
C	-0.370281	-5.330897	-0.940833
C	0.674661	-6.122814	-0.42575
C	0.864506	-7.53808	-0.916424
C	1.513974	-5.582082	0.549326
C	1.308685	-4.277664	1.004337
C	2.022762	-3.42937	1.940059
C	3.142604	-3.624996	2.753019
C	3.602983	-2.587496	3.564262
C	4.833616	-2.758112	4.421787
C	2.902173	-1.36423	3.576575
C	1.776504	-1.148141	2.789411
C	1.369605	-2.178816	1.94846
C	-1.791532	-1.087538	0.54147
C	-2.500868	-2.122805	1.224169
N	-3.0796	-2.956675	1.79015
H	-7.697086	-3.452009	-3.471785
H	-7.827078	-4.350608	-1.958378
H	-8.82939	-2.917134	-2.220563
H	-5.149015	-3.623892	-2.640203
H	-3.332062	-2.257315	-1.666337
H	-8.128564	-1.124595	-0.810799
H	-8.130324	1.110904	0.814038
H	-7.702106	3.439094	3.474912
H	-7.834436	4.337421	1.961546
H	-8.833932	2.902064	2.22418
H	-5.154719	3.615689	2.642352
H	-3.335612	2.252538	1.667735
H	-1.419882	3.443928	0.922466
H	-1.033778	5.750467	1.700504
H	0.808446	7.597595	2.006136
H	1.81079	7.950693	0.589251
H	0.062423	8.204871	0.526927
H	2.320936	6.179573	-0.95125
H	3.645061	4.591423	-2.756519
H	5.199861	3.79661	-4.381923
H	4.614776	2.5373	-5.480332
H	5.63179	2.103012	-4.105421
H	3.249949	0.567683	-4.220711
H	1.251206	0.20391	-2.823826
H	1.178824	-2.262663	-1.667183
H	2.988558	-3.648084	-2.5961
H	6.669464	-2.944145	-2.176503
H	5.688482	-4.370364	-1.815159
H	5.525686	-3.566246	-3.376822
H	5.965367	-1.13879	-0.77147
H	5.964547	1.138434	0.779571
H	6.667071	2.942492	2.186864
H	5.521167	3.564355	3.385268
H	5.688226	4.370008	1.82485
H	2.98579	3.650269	2.597503
H	1.176971	2.267042	1.663722
H	-1.414975	-3.446193	-0.921178
H	-1.023355	-5.751093	-1.701327
H	1.828737	-7.944108	-0.595108
H	0.823718	-7.592789	-2.01054
H	0.081169	-8.203263	-0.530902
H	2.335699	-6.172711	0.946138
H	3.65818	-4.581808	2.750238
H	5.639738	-2.088029	4.097103
H	5.213645	-3.783186	4.373162
H	4.626588	-2.52651	5.473539
H	3.253632	-0.560122	4.217532
H	1.251615	-0.201352	2.823973

