3k
N	-2.865783	-3.010285	1.652025
C	-2.26075	-2.149142	1.158438
C	-1.534465	-1.075712	0.558104
C	-2.249356	0.000162	3e-06
N	-3.658235	0.000234	1.2e-05
C	-4.343261	0.026295	1.241648
C	-5.513658	-0.718794	1.430129
C	-6.166773	-0.697545	2.656902
C	-5.637254	0.05361	3.706747
Cl	-6.453333	0.068067	5.260039
C	-4.468932	0.792728	3.536998
C	-3.830885	0.786501	2.299579
C	-4.343286	-0.025754	-1.241614
C	-5.513607	0.719456	-1.430081
C	-6.166742	0.69827	-2.656846
C	-5.637317	-0.052947	-3.706693
Cl	-6.453421	-0.067327	-5.259973
C	-4.469073	-0.792192	-3.536956
C	-3.831008	-0.786025	-2.299546
C	-1.53434	1.075956	-0.558097
C	-2.260503	2.149448	-1.158465
N	-2.865413	3.010693	-1.652026
C	-0.121135	1.086891	-0.559569
N	0.567965	2.16983	-1.14363
C	1.345401	1.905312	-2.303603
C	0.854868	1.038751	-3.286498
C	1.622078	0.732671	-4.407963
C	2.874613	1.322766	-4.557522
Cl	3.851319	0.937755	-5.96098
C	3.358165	2.225239	-3.60856
C	2.594302	2.512642	-2.482629
C	0.300331	3.500333	-0.72728
C	-0.063392	3.759058	0.600478
C	-0.337508	5.055309	1.021556
C	-0.233322	6.108111	0.115486
Cl	-0.559193	7.747861	0.647191
C	0.123376	5.868028	-1.209799
C	0.377924	4.567139	-1.631224
C	0.594356	-7e-06	4e-06
N	2.009278	-0.000115	-2.3e-05
C	2.706827	-1.049968	-0.650587
C	3.934965	-1.514228	-0.157314
C	4.608059	-2.550638	-0.796126
C	4.048498	-3.145383	-1.92658
Cl	4.887419	-4.463977	-2.721569
C	2.830351	-2.696996	-2.430014
C	2.173396	-1.646529	-1.797744
C	2.707005	1.04964	0.650516
C	2.173749	1.646198	1.797754
C	2.830874	2.696567	2.430011
C	4.04902	3.144848	1.926483
Cl	4.888152	4.46332	2.721452
C	4.608417	2.55009	0.795953
C	3.935156	1.513779	0.157159
C	-0.121262	-1.086813	0.55958
N	0.567702	-2.169844	1.143628
C	0.299852	-3.500305	0.727292
C	-0.064021	-3.758971	-0.600436
C	-0.338352	-5.055182	-1.021498
C	-0.234231	-6.108005	-0.115446
Cl	-0.560368	-7.747708	-0.647136
C	0.122614	-5.86798	1.209811
C	0.377377	-4.567129	1.631222
C	1.345183	-1.905442	2.303595
C	0.854773	-1.038843	3.28652
C	1.622029	-0.73291	4.407994
C	2.874481	-1.32319	4.557529
Cl	3.851233	-0.938383	5.961011
C	3.357911	-2.225688	3.608531
C	2.594005	-2.512942	2.482589
H	-5.899217	-1.326781	0.619687
H	-7.068789	-1.279873	2.807369
H	-4.074028	1.381677	4.357306
H	-2.936675	1.383015	2.149484
H	-5.899091	1.327488	-0.619637
H	-7.068698	1.280693	-2.807303
H	-4.074244	-1.381187	-4.357267
H	-2.936862	-1.382636	-2.149457
H	-0.134764	0.607162	-3.174432
H	1.245899	0.054616	-5.165803
H	4.329705	2.686989	-3.745576
H	2.964351	3.201824	-1.73381
H	-0.132924	2.943426	1.30871
H	-0.618801	5.249032	2.050616
H	0.181407	6.690039	-1.914336
H	0.62105	4.381	-2.670327
H	4.359021	-1.070014	0.734484
H	5.556914	-2.905777	-0.409275
H	2.404598	-3.156498	-3.31485
H	1.24211	-1.277864	-2.206088
H	1.242464	1.277608	2.206173
H	2.405255	3.156074	3.314908
H	5.55728	2.905139	0.409038
H	4.35908	1.069559	-0.734698
H	-0.133507	-2.943326	-1.308657
H	-0.619761	-5.248858	-2.050535
H	0.180593	-6.690001	1.914338
H	0.620623	-4.381034	2.670305
H	-0.134797	-0.607107	3.174468
H	1.245951	-0.054826	5.165856
H	4.329391	-2.687572	3.745525
H	2.963961	-3.202135	1.733734

