5b
N	0.447073	-1.926275	-4.678519
C	0.265301	-1.3858	-3.665334
C	0.084314	-0.700396	-2.424905
C	-0.084314	0.700396	-2.424905
C	-0.265301	1.3858	-3.665334
N	-0.447073	1.926275	-4.678519
C	-0.139664	1.411868	-1.212759
N	-0.338043	2.810933	-1.232488
C	-1.597195	3.293903	-0.772963
C	-1.671324	4.442332	0.024269
C	-2.906912	4.888243	0.485254
C	-4.077577	4.196958	0.163277
C	-4.00482	3.065229	-0.647801
C	-2.772488	2.620576	-1.124919
C	0.556398	3.65	-1.947975
C	1.89123	3.261055	-2.129957
C	2.772488	4.075574	-2.833722
C	2.348299	5.295651	-3.359791
C	1.018399	5.678493	-3.186757
C	0.123302	4.863874	-2.498213
C	-0.063983	0.708615	0.017206
N	-0.15042	1.416294	1.236388
C	0.753501	2.478426	1.502725
C	2.06039	2.430843	1.006273
C	2.945503	3.479051	1.239681
C	2.5536	4.580992	1.99831
C	1.256727	4.621851	2.513616
C	0.357821	3.588382	2.263777
C	-1.197072	1.109091	2.149178
C	-2.462969	0.75423	1.674219
C	-3.486546	0.435757	2.563282
C	-3.26997	0.492373	3.93915
C	-2.012459	0.869762	4.415578
C	-0.978478	1.167928	3.532793
C	0.063983	-0.708615	0.017206
N	0.15042	-1.416294	1.236388
C	1.197072	-1.109091	2.149178
C	2.462969	-0.75423	1.674219
C	3.486546	-0.435757	2.563282
C	3.26997	-0.492373	3.93915
C	2.012459	-0.869762	4.415578
C	0.978478	-1.167928	3.532793
C	-0.753501	-2.478426	1.502725
C	-0.357821	-3.588382	2.263777
C	-1.256727	-4.621851	2.513616
C	-2.5536	-4.580992	1.99831
C	-2.945503	-3.479051	1.239681
C	-2.06039	-2.430843	1.006273
C	0.139664	-1.411868	-1.212759
N	0.338043	-2.810933	-1.232488
C	1.597195	-3.293903	-0.772963
C	2.772488	-2.620576	-1.124919
C	4.00482	-3.065229	-0.647801
C	4.077577	-4.196958	0.163277
C	2.906912	-4.888243	0.485254
C	1.671324	-4.442332	0.024269
C	-0.556398	-3.65	-1.947975
C	-0.123302	-4.863874	-2.498213
C	-1.018399	-5.678493	-3.186757
C	-2.348299	-5.295651	-3.359791
C	-2.772488	-4.075574	-2.833722
C	-1.89123	-3.261055	-2.129957
H	-0.760113	4.968957	0.278466
H	-2.9534	5.775939	1.109789
H	-5.037223	4.544205	0.533941
H	-4.909459	2.530634	-0.923207
H	-2.716804	1.753369	-1.775153
H	2.236001	2.317249	-1.726988
H	3.801024	3.751352	-2.965675
H	3.039157	5.931394	-3.904743
H	0.661107	6.613871	-3.608174
H	-0.913561	5.161457	-2.402319
H	2.380769	1.567353	0.439455
H	3.949244	3.426713	0.828285
H	3.24679	5.395004	2.186295
H	0.931014	5.474202	3.103571
H	-0.654934	3.644725	2.642511
H	-2.64712	0.748098	0.608135
H	-4.46062	0.155071	2.17321
H	-4.070128	0.251083	4.632201
H	-1.826322	0.917774	5.48494
H	0.001151	1.436952	3.906841
H	2.64712	-0.748098	0.608135
H	4.46062	-0.155071	2.17321
H	4.070128	-0.251083	4.632201
H	1.826322	-0.917774	5.48494
H	-0.001151	-1.436952	3.906841
H	0.654934	-3.644725	2.642511
H	-0.931014	-5.474202	3.103571
H	-3.24679	-5.395004	2.186295
H	-3.949244	-3.426713	0.828285
H	-2.380769	-1.567353	0.439455
H	2.716804	-1.753369	-1.775153
H	4.909459	-2.530634	-0.923207
H	5.037223	-4.544205	0.533941
H	2.9534	-5.775939	1.109789
H	0.760113	-4.968957	0.278466
H	0.913561	-5.161457	-2.402319
H	-0.661107	-6.613871	-3.608174
H	-3.039157	-5.931394	-3.904743
H	-3.801024	-3.751352	-2.965675
H	-2.236001	-2.317249	-1.726988

