9a
N	1.805155	-0.999476	6.00492
C	1.26363	-0.700247	5.020645
C	0.620436	-0.339774	3.795642
C	1.211549	-0.684046	2.578143
C	0.611729	-0.361088	1.357975
N	1.245696	-0.7545	0.169067
C	2.527172	-0.327021	-0.233124
C	3.487442	0.385191	0.482282
C	4.66301	0.732866	-0.184251
C	4.871023	0.383156	-1.527191
C	3.899223	-0.318692	-2.237042
C	2.712701	-0.676548	-1.59292
C	1.504051	-1.3482	-2.031037
C	1.100185	-1.9081	-3.245716
C	-0.157646	-2.500032	-3.330575
C	-0.998513	-2.562935	-2.208242
C	-0.611729	-2.02278	-0.983659
C	0.626164	-1.389722	-0.922511
C	-0.611729	0.361088	1.357975
N	-1.245696	0.7545	0.169067
C	-0.626164	1.389722	-0.922511
C	0.611729	2.02278	-0.983659
C	0.998513	2.562935	-2.208242
C	0.157646	2.500032	-3.330575
C	-1.100185	1.9081	-3.245716
C	-1.504051	1.3482	-2.031037
C	-2.712701	0.676548	-1.59292
C	-3.899223	0.318692	-2.237042
C	-4.871023	-0.383156	-1.527191
C	-4.66301	-0.732866	-0.184251
C	-3.487442	-0.385191	0.482282
C	-2.527172	0.327021	-0.233124
C	-1.211549	0.684046	2.578143
C	-0.620436	0.339774	3.795642
C	-1.26363	0.700247	5.020645
N	-1.805155	0.999476	6.00492
H	2.137093	-1.24752	2.572402
H	3.330516	0.672144	1.516585
H	5.429471	1.284969	0.351313
H	5.797683	0.666167	-2.016951
H	4.05462	-0.575976	-3.280815
H	1.758029	-1.879156	-4.109479
H	-0.488337	-2.928977	-4.271564
H	-1.971516	-3.037358	-2.289641
H	-1.262623	-2.085385	-0.120273
H	1.262623	2.085385	-0.120273
H	1.971516	3.037358	-2.289641
H	0.488337	2.928977	-4.271564
H	-1.758029	1.879156	-4.109479
H	-4.05462	0.575976	-3.280815
H	-5.797683	-0.666167	-2.016951
H	-5.429471	-1.284969	0.351313
H	-3.330516	-0.672144	1.516585
H	-2.137093	1.24752	2.572402

