8g
O	8.6e-05	-0.000561	-4.381002
C	6.6e-05	-0.000353	-3.151244
C	-1.288012	-0.110776	-2.406604
C	-1.39929	-0.6885	-1.13261
C	-2.634631	-0.819673	-0.510435
C	-3.803496	-0.376133	-1.151286
N	-5.058115	-0.500708	-0.523219
C	-6.064565	0.479066	-0.72574
C	-5.746638	1.844108	-0.718708
C	-6.73871	2.796522	-0.919063
C	-8.080125	2.427327	-1.110513
C	-9.134537	3.446481	-1.312837
C	-10.20238	3.213802	-2.194777
C	-11.195624	4.172016	-2.384665
C	-11.141694	5.386196	-1.698476
C	-10.085528	5.631865	-0.819754
C	-9.094114	4.672058	-0.628311
C	-8.385457	1.056574	-1.102438
C	-7.397888	0.095406	-0.923062
C	-5.332311	-1.606568	0.323117
C	-4.947605	-2.902672	-0.04644
C	-5.219709	-3.979788	0.788516
C	-5.900504	-3.809463	2.005157
C	-6.197449	-4.962078	2.885359
C	-6.536498	-6.213424	2.345472
C	-6.814769	-7.29861	3.173551
C	-6.762897	-7.155904	4.560976
C	-6.428677	-5.917782	5.111743
C	-6.147823	-4.833769	4.282986
C	-6.290701	-2.506847	2.356056
C	-6.005863	-1.420225	1.537682
C	-3.700277	0.187069	-2.437217
C	-2.463976	0.306705	-3.050726
C	1.288103	0.110317	-2.406584
C	1.399322	0.688317	-1.132708
C	2.634632	0.81964	-0.510513
C	3.803533	0.375999	-1.151234
N	5.058118	0.500675	-0.523138
C	5.332258	1.60659	0.323149
C	4.94753	2.902666	-0.046487
C	5.219589	3.979831	0.78842
C	5.900362	3.809585	2.005084
C	6.197266	4.962259	2.885232
C	6.536485	6.213529	2.345282
C	6.81472	7.298767	3.173304
C	6.762645	7.156187	4.560736
C	6.428254	5.918135	5.111563
C	6.147434	4.834073	4.28286
C	6.29058	2.507	2.356062
C	6.005787	1.420327	1.537739
C	6.064613	-0.479061	-0.725615
C	5.746701	-1.844104	-0.718667
C	6.738802	-2.796492	-0.919007
C	8.08022	-2.42726	-1.110363
C	9.134665	-3.446388	-1.312672
C	10.202515	-3.213675	-2.194592
C	11.195789	-4.171861	-2.384468
C	11.141881	-5.386046	-1.698284
C	10.085706	-5.631747	-0.819581
C	9.094262	-4.671968	-0.628152
C	8.385529	-1.056503	-1.102226
C	7.397932	-0.095359	-0.92287
C	3.700377	-0.187493	-2.437041
C	2.464103	-0.307288	-3.050568
H	-0.513057	-1.054016	-0.625194
H	-2.702745	-1.267856	0.47445
H	-4.717015	2.151185	-0.568574
H	-6.466401	3.847406	-0.938484
H	-10.237298	2.284095	-2.755067
H	-12.008354	3.973685	-3.077975
H	-11.915317	6.134007	-1.847311
H	-10.038	6.570131	-0.273891
H	-8.291814	4.860796	0.078973
H	-9.416205	0.738755	-1.22671
H	-7.654285	-0.958714	-0.921743
H	-4.424734	-3.056594	-0.984504
H	-4.888693	-4.971761	0.496422
H	-6.607659	-6.326814	1.267705
H	-7.08235	-8.25552	2.733923
H	-6.980902	-8.001574	5.206872
H	-6.376795	-5.797463	6.190354
H	-5.860704	-3.882074	4.720461
H	-6.837904	-2.34424	3.279655
H	-6.315463	-0.421428	1.826728
H	-4.59845	0.516608	-2.947646
H	-2.384012	0.714284	-4.052927
H	0.513061	1.053936	-0.625413
H	2.702705	1.268023	0.474285
H	4.424688	3.056518	-0.984578
H	4.888554	4.971781	0.496265
H	6.607805	6.326823	1.267516
H	7.08242	8.255627	2.733639
H	6.980625	8.001895	5.20659
H	6.376231	5.797918	6.190179
H	5.860182	3.882438	4.72038
H	6.837764	2.344448	3.279684
H	6.315386	0.421546	1.826843
H	4.71707	-2.151195	-0.568616
H	6.466517	-3.847381	-0.938489
H	10.237418	-2.283965	-2.754879
H	12.008528	-3.973508	-3.077761
H	11.915526	-6.133835	-1.847109
H	10.038195	-6.570018	-0.273724
H	8.291955	-4.860731	0.079117
H	9.416278	-0.738663	-1.226434
H	7.654298	0.958768	-0.921505
H	4.598581	-0.517137	-2.947351
H	2.384172	-0.715092	-4.052681

