,bad,good,very_good
0,1.0,0.875,0.8571428571428571
1,1.0,0.9375,0.8571428571428571
2,0.9473684210526315,1.0,1.0
3,1.0,1.0,1.0
4,1.0,1.0,1.0
5,1.0,1.0,1.0
6,1.0,0.9375,0.8571428571428571
7,1.0,1.0,1.0
8,1.0,0.8125,0.8571428571428571
9,1.0,1.0,0.8571428571428571
10,1.0,1.0,1.0
11,1.0,0.875,1.0
12,0.9473684210526315,0.875,0.7142857142857143
13,1.0,1.0,1.0
14,1.0,0.875,0.8571428571428571
15,1.0,1.0,0.8571428571428571
16,1.0,0.9375,0.8571428571428571
17,1.0,0.9375,0.42857142857142855
18,1.0,1.0,0.8571428571428571
19,1.0,1.0,1.0
20,1.0,1.0,0.8571428571428571
21,1.0,1.0,0.8571428571428571
22,1.0,1.0,0.8571428571428571
23,1.0,1.0,1.0
24,1.0,1.0,0.8571428571428571
25,1.0,1.0,1.0
26,1.0,1.0,1.0
27,1.0,1.0,1.0
28,1.0,0.875,0.8571428571428571
29,1.0,0.6875,0.8571428571428571
30,1.0,0.625,0.0
31,1.0,1.0,1.0
32,1.0,1.0,0.8571428571428571
33,1.0,1.0,0.8571428571428571
34,1.0,1.0,0.8571428571428571
35,1.0,0.75,0.8571428571428571
36,1.0,1.0,1.0
37,1.0,1.0,1.0
38,1.0,1.0,1.0
39,1.0,1.0,1.0
40,1.0,0.875,0.5714285714285714
41,1.0,1.0,0.8571428571428571
42,1.0,0.875,1.0
43,1.0,0.9375,0.8571428571428571
44,1.0,1.0,0.8571428571428571
45,1.0,1.0,1.0
46,1.0,1.0,1.0
47,1.0,1.0,0.8571428571428571
48,1.0,1.0,0.8571428571428571
49,1.0,0.4375,0.14285714285714285
50,1.0,0.9375,1.0
51,1.0,0.6875,0.7142857142857143
52,1.0,1.0,0.8571428571428571
53,1.0,1.0,1.0
54,1.0,0.6875,0.8571428571428571
55,1.0,0.8125,0.5714285714285714
56,1.0,0.9375,0.8571428571428571
57,1.0,1.0,1.0
58,1.0,1.0,0.8571428571428571
59,1.0,1.0,1.0
60,1.0,0.9375,1.0
61,1.0,0.9375,0.8571428571428571
62,1.0,1.0,1.0
63,1.0,1.0,0.8571428571428571
64,1.0,1.0,0.8571428571428571
65,1.0,1.0,0.8571428571428571
66,1.0,1.0,1.0
67,1.0,0.75,0.42857142857142855
68,1.0,1.0,0.8571428571428571
69,1.0,1.0,0.8571428571428571
70,1.0,1.0,1.0
71,1.0,1.0,1.0
72,1.0,1.0,0.8571428571428571
73,1.0,0.875,0.8571428571428571
74,1.0,1.0,0.8571428571428571
75,1.0,0.8125,0.8571428571428571
76,1.0,0.9375,1.0
77,1.0,1.0,1.0
78,1.0,0.9375,1.0
79,1.0,0.9375,0.8571428571428571
80,1.0,1.0,0.7142857142857143
81,1.0,1.0,0.8571428571428571
82,1.0,0.9375,1.0
83,1.0,1.0,0.8571428571428571
84,1.0,0.9375,0.8571428571428571
85,1.0,1.0,1.0
86,1.0,0.75,0.42857142857142855
87,1.0,0.9375,0.8571428571428571
88,1.0,1.0,1.0
89,1.0,1.0,1.0
90,1.0,1.0,0.8571428571428571
91,1.0,0.875,1.0
92,1.0,0.75,0.5714285714285714
93,1.0,1.0,1.0
94,1.0,0.9375,0.8571428571428571
95,1.0,1.0,0.8571428571428571
96,1.0,1.0,0.8571428571428571
97,1.0,1.0,0.8571428571428571
98,1.0,1.0,1.0
99,1.0,1.0,0.7142857142857143
