,bad,good,very_good
0,0.9500000000000001,0.9032258064516129,0.923076923076923
1,0.9500000000000001,0.967741935483871,0.923076923076923
2,0.972972972972973,0.9696969696969697,1.0
3,1.0,1.0,1.0
4,1.0,1.0,1.0
5,1.0,1.0,1.0
6,0.9500000000000001,0.967741935483871,0.923076923076923
7,1.0,1.0,1.0
8,0.9047619047619047,0.896551724137931,0.923076923076923
9,1.0,0.9696969696969697,0.923076923076923
10,1.0,1.0,1.0
11,0.9500000000000001,0.9333333333333333,1.0
12,0.9230769230769231,0.8484848484848485,0.8333333333333333
13,1.0,1.0,1.0
14,0.9268292682926829,0.9333333333333333,0.923076923076923
15,1.0,0.9696969696969697,0.923076923076923
16,0.9500000000000001,0.967741935483871,0.923076923076923
17,0.9500000000000001,0.8823529411764706,0.6
18,1.0,0.9696969696969697,0.923076923076923
19,1.0,1.0,1.0
20,0.9743589743589743,1.0,0.923076923076923
21,1.0,0.9696969696969697,0.923076923076923
22,1.0,0.9696969696969697,0.923076923076923
23,1.0,1.0,1.0
24,1.0,0.9696969696969697,0.923076923076923
25,1.0,1.0,1.0
26,1.0,1.0,1.0
27,1.0,1.0,1.0
28,0.9500000000000001,0.9032258064516129,0.923076923076923
29,0.8837209302325582,0.7857142857142857,0.923076923076923
30,0.8085106382978724,0.6666666666666666,0.0
31,1.0,1.0,1.0
32,1.0,0.9696969696969697,0.923076923076923
33,1.0,0.9696969696969697,0.923076923076923
34,1.0,0.9696969696969697,0.923076923076923
35,0.8837209302325582,0.8571428571428571,0.923076923076923
36,1.0,1.0,1.0
37,1.0,1.0,1.0
38,1.0,1.0,1.0
39,1.0,1.0,1.0
40,0.9268292682926829,0.875,0.7272727272727273
41,1.0,0.9696969696969697,0.923076923076923
42,0.9500000000000001,0.9333333333333333,1.0
43,0.9500000000000001,0.967741935483871,0.923076923076923
44,1.0,0.9696969696969697,0.923076923076923
45,1.0,1.0,1.0
46,1.0,1.0,1.0
47,0.9743589743589743,1.0,0.923076923076923
48,0.9743589743589743,1.0,0.923076923076923
49,0.7450980392156863,0.56,0.25
50,0.9743589743589743,0.967741935483871,1.0
51,0.8837209302325582,0.7586206896551724,0.8333333333333333
52,0.9743589743589743,1.0,0.923076923076923
53,1.0,1.0,1.0
54,0.8837209302325582,0.7857142857142857,0.923076923076923
55,0.9047619047619047,0.8387096774193549,0.7272727272727273
56,0.9500000000000001,0.967741935483871,0.923076923076923
57,1.0,1.0,1.0
58,1.0,0.9696969696969697,0.923076923076923
59,1.0,1.0,1.0
60,0.9743589743589743,0.967741935483871,1.0
61,0.9743589743589743,0.9375,0.923076923076923
62,1.0,1.0,1.0
63,1.0,0.9696969696969697,0.923076923076923
64,0.9743589743589743,1.0,0.923076923076923
65,1.0,0.9696969696969697,0.923076923076923
66,1.0,1.0,1.0
67,0.8837209302325582,0.7741935483870969,0.6
68,0.9743589743589743,1.0,0.923076923076923
69,0.9743589743589743,1.0,0.923076923076923
70,1.0,1.0,1.0
71,1.0,1.0,1.0
72,0.9743589743589743,1.0,0.923076923076923
73,0.9268292682926829,0.9333333333333333,0.923076923076923
74,1.0,0.9696969696969697,0.923076923076923
75,0.9047619047619047,0.896551724137931,0.923076923076923
76,0.9743589743589743,0.967741935483871,1.0
77,1.0,1.0,1.0
78,0.9743589743589743,0.967741935483871,1.0
79,0.9500000000000001,0.967741935483871,0.923076923076923
80,0.9743589743589743,0.9696969696969697,0.8333333333333333
81,1.0,0.9696969696969697,0.923076923076923
82,0.9743589743589743,0.967741935483871,1.0
83,1.0,0.9696969696969697,0.923076923076923
84,0.9500000000000001,0.967741935483871,0.923076923076923
85,1.0,1.0,1.0
86,0.8837209302325582,0.7741935483870969,0.6
87,0.9500000000000001,0.967741935483871,0.923076923076923
88,1.0,1.0,1.0
89,1.0,1.0,1.0
90,1.0,0.9696969696969697,0.923076923076923
91,0.9500000000000001,0.9333333333333333,1.0
92,0.8837209302325582,0.7999999999999999,0.7272727272727273
93,1.0,1.0,1.0
94,0.9500000000000001,0.967741935483871,0.923076923076923
95,1.0,0.9696969696969697,0.923076923076923
96,1.0,0.9696969696969697,0.923076923076923
97,1.0,0.9696969696969697,0.923076923076923
98,1.0,1.0,1.0
99,0.9743589743589743,0.9696969696969697,0.8333333333333333
