,bad,good,very_good
0,1.0,0.9696969696969697,0.923076923076923
1,1.0,0.9696969696969697,0.923076923076923
2,0.972972972972973,0.9696969696969697,1.0
3,1.0,1.0,1.0
4,1.0,0.9696969696969697,0.923076923076923
5,1.0,1.0,1.0
6,1.0,1.0,1.0
7,1.0,1.0,1.0
8,1.0,1.0,1.0
9,1.0,0.9696969696969697,0.923076923076923
10,1.0,1.0,1.0
11,1.0,0.9696969696969697,0.923076923076923
12,1.0,1.0,1.0
13,1.0,0.9696969696969697,0.923076923076923
14,0.9230769230769231,0.9375,0.923076923076923
15,1.0,0.9696969696969697,0.923076923076923
16,1.0,0.9696969696969697,0.923076923076923
17,1.0,1.0,1.0
18,1.0,0.9696969696969697,0.923076923076923
19,0.972972972972973,0.9411764705882353,0.923076923076923
20,1.0,1.0,1.0
21,0.9743589743589743,0.9375,0.923076923076923
22,1.0,0.9696969696969697,0.923076923076923
23,1.0,1.0,1.0
24,1.0,0.9696969696969697,0.923076923076923
25,1.0,1.0,1.0
26,0.9743589743589743,0.9696969696969697,0.8333333333333333
27,1.0,1.0,1.0
28,0.972972972972973,0.9696969696969697,1.0
29,1.0,1.0,1.0
30,0.972972972972973,0.9142857142857143,0.8333333333333333
31,1.0,1.0,1.0
32,0.9444444444444444,0.888888888888889,0.8333333333333333
33,1.0,0.9411764705882353,0.8333333333333333
34,1.0,1.0,1.0
35,1.0,0.9696969696969697,0.923076923076923
36,1.0,1.0,1.0
37,1.0,1.0,1.0
38,1.0,1.0,1.0
39,1.0,1.0,1.0
40,1.0,1.0,1.0
41,1.0,0.9696969696969697,0.923076923076923
42,1.0,1.0,1.0
43,1.0,1.0,1.0
44,1.0,0.9411764705882353,0.8333333333333333
45,1.0,1.0,1.0
46,1.0,1.0,1.0
47,1.0,0.9696969696969697,0.923076923076923
48,0.9743589743589743,0.9696969696969697,0.8333333333333333
49,1.0,0.9696969696969697,0.923076923076923
50,1.0,1.0,1.0
51,1.0,1.0,1.0
52,1.0,1.0,1.0
53,1.0,1.0,1.0
54,1.0,1.0,1.0
55,0.9047619047619047,0.8387096774193549,0.7272727272727273
56,1.0,0.9696969696969697,0.923076923076923
57,1.0,1.0,1.0
58,0.972972972972973,0.9411764705882353,0.923076923076923
59,1.0,0.9696969696969697,0.923076923076923
60,1.0,1.0,1.0
61,0.972972972972973,0.9142857142857143,0.8333333333333333
62,1.0,1.0,1.0
63,1.0,1.0,1.0
64,1.0,1.0,1.0
65,0.972972972972973,0.9142857142857143,0.8333333333333333
66,0.972972972972973,0.9411764705882353,0.923076923076923
67,1.0,1.0,1.0
68,1.0,1.0,1.0
69,1.0,0.9411764705882353,0.8333333333333333
70,1.0,1.0,1.0
71,1.0,1.0,1.0
72,0.9473684210526315,0.9696969696969697,0.923076923076923
73,0.9743589743589743,1.0,0.923076923076923
74,1.0,0.9696969696969697,0.923076923076923
75,1.0,0.9696969696969697,0.923076923076923
76,1.0,1.0,1.0
77,1.0,1.0,1.0
78,1.0,1.0,1.0
79,1.0,1.0,1.0
80,1.0,1.0,1.0
81,1.0,1.0,1.0
82,1.0,1.0,1.0
83,0.972972972972973,0.9411764705882353,0.923076923076923
84,0.9743589743589743,0.9696969696969697,0.8333333333333333
85,1.0,1.0,1.0
86,0.8444444444444443,0.6875,0.0
87,0.9743589743589743,1.0,0.923076923076923
88,1.0,1.0,1.0
89,1.0,1.0,1.0
90,0.972972972972973,0.888888888888889,0.7272727272727273
91,1.0,1.0,1.0
92,1.0,1.0,1.0
93,1.0,0.9696969696969697,0.923076923076923
94,0.9500000000000001,0.9375,0.8333333333333333
95,1.0,0.9696969696969697,0.923076923076923
96,1.0,1.0,1.0
97,1.0,1.0,1.0
98,1.0,0.9696969696969697,0.923076923076923
99,1.0,1.0,1.0
