7g
C	-5.890977	5.532057	1.89997
O	-6.185962	4.67379	0.811261
C	-5.416058	3.557913	0.653006
C	-4.354776	3.19657	1.490014
C	-3.641488	2.02366	1.238717
C	-3.953423	1.21459	0.143878
N	-3.227643	0.017128	-0.111162
C	-3.965214	-1.172671	-0.368079
C	-3.635477	-1.999126	-1.454075
C	-4.363746	-3.151019	-1.708797
C	-5.456564	-3.493021	-0.898675
O	-6.113831	-4.639128	-1.24108
C	-7.223763	-5.026708	-0.449542
C	-5.80208	-2.666368	0.175628
C	-5.049925	-1.520668	0.438942
C	-1.827612	0.004696	-0.088417
C	-1.121992	-1.166925	0.252438
C	0.263021	-1.175081	0.267707
C	0.999183	-0.020813	-0.046944
C	2.466862	-0.033918	-0.025045
N	3.115168	1.109102	-0.31451
C	4.452745	1.047347	-0.283534
C	5.209781	2.280382	-0.599197
C	6.612046	2.273796	-0.583584
C	7.321919	3.433739	-0.881018
C	6.640617	4.611359	-1.196836
C	5.243982	4.623793	-1.213892
C	4.531017	3.465752	-0.91701
N	5.153973	-0.057917	0.01524
C	4.424468	-1.15051	0.292456
C	5.14945	-2.396926	0.629819
C	4.44029	-3.570724	0.923331
C	5.123109	-4.741546	1.240248
C	6.519579	-4.753501	1.267775
C	7.231074	-3.587501	0.976337
C	6.551412	-2.414867	0.658807
N	3.085695	-1.188183	0.283489
C	0.29329	1.146665	-0.383125
C	-1.091146	1.163547	-0.408092
C	-5.015424	1.587959	-0.693944
C	-5.743739	2.739648	-0.437886
H	-6.007552	5.016577	2.862562
H	-4.872046	5.935455	1.830138
H	-6.609051	6.351498	1.839814
H	-4.083566	3.805219	2.344257
H	-2.826499	1.738183	1.895842
H	-2.799306	-1.731413	-2.091652
H	-4.115315	-3.79749	-2.544092
H	-6.930613	-5.210562	0.592625
H	-7.59717	-5.953244	-0.888662
H	-8.017857	-4.268472	-0.470502
H	-6.640683	-2.905743	0.818413
H	-5.313777	-0.883328	1.276584
H	-1.672479	-2.063776	0.512204
H	0.799511	-2.076969	0.538929
H	7.125753	1.352101	-0.336796
H	8.408109	3.420364	-0.866923
H	7.195946	5.516012	-1.428961
H	4.71079	5.537947	-1.459338
H	3.447385	3.458594	-0.925947
H	3.357226	-3.544785	0.897319
H	4.566482	-5.646714	1.466145
H	7.051352	-5.668167	1.515307
H	8.317233	-3.593189	0.99671
H	7.088765	-1.502026	0.430124
H	0.853818	2.038441	-0.638756
H	-1.61799	2.06991	-0.683487
H	-5.266105	0.961403	-1.543627
H	-6.567025	3.036484	-1.079359

