12d
C	-6.038547	-0.611051	-4.993289
O	-4.906993	0.046984	-5.532381
C	-3.739176	-0.016165	-4.822297
C	-2.64298	0.6513	-5.385668
C	-1.414776	0.659456	-4.742069
C	-1.238734	-0.02242	-3.524425
N	0.0	-0.0	-2.841253
C	1.238734	0.02242	-3.524425
C	2.33473	0.691542	-2.971821
C	3.578863	0.683223	-3.604964
C	3.739176	0.016165	-4.822297
O	4.906993	-0.046984	-5.532381
C	6.038547	0.611051	-4.993289
C	2.64298	-0.6513	-5.385668
C	1.414776	-0.659456	-4.742069
C	0.0	-0.0	-1.415538
C	-0.421296	1.152114	-0.721064
C	-0.815413	2.342435	-1.405485
C	-1.192998	3.46076	-0.711247
C	-1.192998	3.46076	0.711247
C	-0.815413	2.342435	1.405485
C	-0.421296	1.152114	0.721064
C	0.0	-0.0	1.415538
N	0.0	-0.0	2.841253
C	-1.238734	-0.02242	3.524425
C	-1.414776	0.659456	4.742069
C	-2.64298	0.6513	5.385668
C	-3.739176	-0.016165	4.822297
O	-4.906993	0.046984	5.532381
C	-6.038547	-0.611051	4.993289
C	-3.578863	-0.683223	3.604964
C	-2.33473	-0.691542	2.971821
C	1.238734	0.02242	3.524425
C	2.33473	0.691542	2.971821
C	3.578863	0.683223	3.604964
C	3.739176	0.016165	4.822297
O	4.906993	-0.046984	5.532381
C	6.038547	0.611051	4.993289
C	2.64298	-0.6513	5.385668
C	1.414776	-0.659456	4.742069
C	0.421296	-1.152114	0.721064
C	0.815413	-2.342435	1.405485
C	1.192998	-3.46076	0.711247
C	1.192998	-3.46076	-0.711247
C	0.815413	-2.342435	-1.405485
C	0.421296	-1.152114	-0.721064
C	-2.33473	-0.691542	-2.971821
C	-3.578863	-0.683223	-3.604964
H	-6.314973	-0.201133	-4.012295
H	-6.853093	-0.43834	-5.698993
H	-5.868211	-1.691697	-4.893296
H	-2.78212	1.174781	-6.32614
H	-0.580136	1.196007	-5.180422
H	2.216121	1.22024	-2.032202
H	4.405583	1.209117	-3.142216
H	6.314973	0.201133	-4.012295
H	6.853093	0.43834	-5.698993
H	5.868211	1.691697	-4.893296
H	2.78212	-1.174781	-6.32614
H	0.580136	-1.196007	-5.180422
H	-0.809093	2.343143	-2.488408
H	-1.488405	4.357683	-1.248086
H	-1.488405	4.357683	1.248086
H	-0.809093	2.343143	2.488408
H	-0.580136	1.196007	5.180422
H	-2.78212	1.174781	6.32614
H	-6.853093	-0.43834	5.698993
H	-5.868211	-1.691697	4.893296
H	-6.314973	-0.201133	4.012295
H	-4.405583	-1.209117	3.142216
H	-2.216121	-1.22024	2.032202
H	2.216121	1.22024	2.032202
H	4.405583	1.209117	3.142216
H	6.314973	0.201133	4.012295
H	5.868211	1.691697	4.893296
H	6.853093	0.43834	5.698993
H	2.78212	-1.174781	6.32614
H	0.580136	-1.196007	5.180422
H	0.809093	-2.343143	2.488408
H	1.488405	-4.357683	1.248086
H	1.488405	-4.357683	-1.248086
H	0.809093	-2.343143	-2.488408
H	-2.216121	-1.22024	-2.032202
H	-4.405583	-1.209117	-3.142216

