5a
N	-1.932915	-5.006811	0.448317
C	-1.385558	-3.994107	0.288284
C	-0.698693	-2.755052	0.103193
C	0.698672	-2.755001	-0.10431
C	1.385661	-3.993995	-0.28934
N	1.933049	-5.006682	-0.449377
C	1.408626	-1.544115	-0.171856
N	2.800224	-1.578542	-0.355193
C	3.725124	-2.043997	0.60562
C	3.496306	-2.7529	1.781827
C	4.59691	-3.030289	2.592243
C	5.888257	-2.610351	2.237852
C	6.104977	-1.897869	1.06103
C	5.017689	-1.604919	0.234572
C	4.879793	-0.854553	-0.999318
C	5.786219	-0.189125	-1.828707
C	5.311572	0.449244	-2.972087
C	3.948934	0.405118	-3.306176
C	3.029825	-0.264483	-2.501142
C	3.507374	-0.860803	-1.338886
C	0.703594	-0.317768	-0.071697
N	1.393171	0.901448	-0.149531
C	1.237846	1.870895	-1.161312
C	0.343668	1.903975	-2.226924
C	0.442586	2.968067	-3.12214
C	1.417298	3.965288	-2.965402
C	2.322678	3.911224	-1.90845
C	2.240504	2.855705	-0.997386
C	3.031693	2.476124	0.157307
C	4.13011	3.049834	0.80179
C	4.655092	2.424324	1.930652
C	4.075569	1.249588	2.433105
C	2.972831	0.665975	1.811829
C	2.484481	1.27253	0.658689
C	-0.703686	-0.317803	0.07119
N	-1.393232	0.901403	0.149487
C	-2.48447	1.272926	-0.658623
C	-2.972752	0.666959	-1.812103
C	-4.075425	1.250914	-2.433173
C	-4.654938	2.425424	-1.930182
C	-4.130013	3.050364	-0.800979
C	-3.031669	2.476294	-0.156689
C	-2.240503	2.855317	0.998199
C	-2.322654	3.910442	1.909722
C	-1.417265	3.964032	2.966689
C	-0.442569	2.966726	3.122983
C	-0.343678	1.903017	2.227309
C	-1.237871	1.870406	1.161695
C	-1.408691	-1.544196	0.171029
N	-2.800269	-1.578704	0.354573
C	-3.507233	-0.861407	1.338728
C	-3.029468	-0.265636	2.501177
C	-3.948421	0.403603	3.306689
C	-5.311118	0.447903	2.972869
C	-5.78598	-0.189927	1.82928
C	-4.879715	-0.854983	0.999416
C	-5.017848	-1.604772	-0.234796
C	-6.105296	-1.897332	-1.061182
C	-5.888807	-2.609245	-2.238389
C	-4.597528	-3.028999	-2.593242
C	-3.49677	-2.75201	-1.782902
C	-3.725354	-2.043691	-0.606292
H	2.502744	-3.080292	2.067065
H	4.447062	-3.587768	3.511872
H	6.725216	-2.845557	2.888178
H	7.102567	-1.562544	0.792516
H	6.843792	-0.169595	-1.582118
H	6.003881	0.979079	-3.619287
H	3.59738	0.902986	-4.204451
H	1.980815	-0.302168	-2.768799
H	-0.406322	1.136934	-2.36796
H	-0.254019	3.021318	-3.95336
H	1.467886	4.782769	-3.678137
H	3.089739	4.672113	-1.796817
H	4.566122	3.971093	0.426465
H	5.515275	2.855014	2.434063
H	4.492409	0.775574	3.316176
H	2.532071	-0.239429	2.210028
H	-2.531984	-0.238256	-2.210717
H	-4.492212	0.777363	-3.316516
H	-5.515058	2.856405	-2.433454
H	-4.566014	3.971461	-0.425244
H	-3.089692	4.671401	1.798415
H	-1.467834	4.781203	3.679781
H	0.254045	3.019608	3.954218
H	0.406309	1.135913	2.368007
H	-1.980415	-0.303468	2.768633
H	-3.596699	0.901044	4.205135
H	-6.003304	0.977439	3.620445
H	-6.843599	-0.170266	1.582895
H	-7.102834	-1.562133	-0.792318
H	-6.725892	-2.844132	-2.888668
H	-4.447861	-3.586018	-3.513179
H	-2.503264	-3.079238	-2.068511

