3f
N	3.946163	-1.705151	-3.032094
C	3.372445	-1.226827	-2.142066
C	2.671485	-0.640797	-1.042055
C	3.38317	-0.007446	-0.002958
N	4.782163	-0.007276	-0.002949
C	5.601919	1.134191	-0.06426
C	5.248868	2.475651	-0.175489
C	6.277692	3.409573	-0.238816
C	7.638497	3.033517	-0.202811
C	7.966006	1.675125	-0.109355
C	6.953256	0.718848	-0.042141
C	6.953999	-0.730912	0.044621
C	7.96761	-1.684831	0.128076
C	7.641684	-3.042943	0.232752
C	6.281352	-3.420856	0.261864
C	5.251449	-2.488951	0.184062
C	5.602997	-1.147906	0.063863
C	2.670229	0.62617	1.035075
C	3.368959	1.21347	2.135832
N	3.939603	1.694067	3.026611
C	1.262866	0.625356	1.04282
N	0.580441	1.24009	2.129896
C	0.156557	2.594095	2.018199
C	0.816612	3.673734	1.44411
C	0.110005	4.868188	1.313354
C	-1.233613	4.996041	1.72863
C	-1.841073	3.917724	2.386732
C	-1.149522	2.72047	2.542168
C	-1.536895	1.414477	3.04992
C	-2.705175	0.915684	3.622253
C	-2.788134	-0.442789	3.95813
C	-1.658572	-1.265982	3.770952
C	-0.484778	-0.788269	3.195932
C	-0.456566	0.541837	2.79915
C	0.555795	-0.006603	-0.005352
N	-0.852667	-0.005126	-0.007169
C	-1.673639	-1.107723	0.272756
C	-1.321394	-2.394436	0.659502
C	-2.338351	-3.324712	0.815197
C	-3.695391	-2.991774	0.609483
C	-4.032833	-1.664591	0.311841
C	-3.025997	-0.711228	0.149285
C	-3.023678	0.708646	-0.161343
C	-4.027263	1.665803	-0.321814
C	-3.685354	2.992037	-0.61854
C	-2.327399	3.320155	-0.826077
C	-1.313647	2.386052	-0.672475
C	-1.670098	1.100382	-0.286071
C	1.264212	-0.638956	-1.052358
N	0.583052	-1.250867	-2.141985
C	-0.449795	-0.547497	-2.812562
C	-0.470923	0.782832	-3.208993
C	-1.641842	1.266588	-3.784894
C	-2.77536	0.449121	-3.973138
C	-2.699494	-0.909873	-3.637663
C	-1.534194	-1.414687	-3.06455
C	-1.153782	-2.722683	-2.556672
C	-1.851104	-3.916783	-2.402903
C	-1.249434	-4.99839	-1.744906
C	0.094294	-4.877205	-1.328019
C	0.806636	-3.685956	-1.457157
C	0.152272	-2.602825	-2.03114
H	4.211186	2.78923	-0.222051
H	6.027679	4.460243	-0.344469
H	9.00723	1.370845	-0.066442
H	9.008021	-1.375208	0.144036
H	6.031871	-4.475324	0.320289
H	4.213993	-2.805717	0.207281
H	1.840871	3.591421	1.094537
H	0.607976	5.723368	0.868123
H	-2.882665	3.97917	2.68341
H	-3.568587	1.560074	3.75607
H	-1.713804	-2.306389	4.072578
H	0.367768	-1.440866	3.03991
H	-0.28668	-2.681235	0.79174
H	-2.079053	-4.351432	1.04385
H	-5.07561	-1.378239	0.217717
H	-5.070927	1.383215	-0.22619
H	-2.064593	4.3461	-1.054193
H	-0.278072	2.669144	-0.805922
H	0.384853	1.431026	-3.052212
H	-1.691624	2.307309	-4.08641
H	-3.566039	-1.549853	-3.772417
H	-2.89255	-3.973281	-2.701075
H	0.587817	-5.735143	-0.883139
H	1.831016	-3.608744	-1.106727
C	8.701129	4.064153	-0.268696
C	10.723922	6.020392	-0.388931
C	8.557826	5.29007	0.400448
C	9.87841	3.838762	-0.999665
C	10.880165	4.805327	-1.057667
C	9.557697	6.25855	0.339804
H	7.667211	5.470772	0.995239
H	9.994511	2.90786	-1.547096
H	11.780184	4.612986	-1.635196
H	9.429908	7.197051	0.872173
H	11.504077	6.774804	-0.435181
C	8.70671	-4.06973	0.317276
C	10.737312	-6.015128	0.480491
C	9.88313	-3.948271	-0.439281
C	8.56841	-5.186612	1.15663
C	9.571881	-6.14991	1.236399
C	10.88865	-4.909128	-0.357225
H	9.994818	-3.10652	-1.116455
H	7.677902	-5.284103	1.770805
H	9.447401	-7.00246	1.898397
H	11.787616	-4.799192	-0.957466
H	11.520219	-6.765469	0.543227
C	-4.059339	-1.020656	4.452541
C	-6.510952	-2.114108	5.295243
C	-4.486351	-2.274604	3.987519
C	-4.882223	-0.325167	5.351132
C	-6.096007	-0.868144	5.769626
C	-5.701002	-2.816092	4.400652
H	-3.879932	-2.802118	3.261122
H	-4.556692	0.636435	5.738257
H	-6.716814	-0.319019	6.472414
H	-6.017678	-3.777034	4.004853
H	-7.460072	-2.5325	5.618371
C	-2.03121	6.194351	1.376549
C	-3.657615	8.35897	0.584684
C	-3.116384	6.609893	2.164513
C	-1.773392	6.898548	0.188225
C	-2.573295	7.970052	-0.201365
C	-3.923465	7.673984	1.77074
H	-3.323448	6.100552	3.100587
H	-0.957886	6.581411	-0.454892
H	-2.358929	8.48994	-1.131093
H	-4.762016	7.97033	2.39438
H	-4.291677	9.18446	0.275021
C	-4.732616	-4.046023	0.685807
C	-6.68991	-6.0732	0.782872
C	-4.622875	-5.113839	1.591271
C	-5.843277	-4.01965	-0.172666
C	-6.812455	-5.019091	-0.123059
C	-5.588742	-6.116094	1.638935
H	-3.777929	-5.153903	2.271694
H	-5.930082	-3.220521	-0.902987
H	-7.659629	-4.980118	-0.802398
H	-5.479286	-6.933084	2.346566
H	-7.442139	-6.85601	0.818241
C	-4.718532	4.050523	-0.690901
C	-6.667264	6.086383	-0.778955
C	-5.827844	4.026563	0.169409
C	-4.605767	5.120382	-1.593586
C	-5.567365	6.126915	-1.636764
C	-6.792818	5.030283	0.124223
H	-5.91683	3.225856	0.89774
H	-3.761747	5.158927	-2.275223
H	-5.455465	6.945484	-2.342165
H	-7.638992	4.993044	0.80491
H	-7.416134	6.872556	-0.810833
C	-4.043368	1.033474	-4.468135
C	-6.489151	2.139131	-5.311744
