MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
12.116547591284245,0.3897608549592675,12.116547591284245,0.3897608549592675,0.17820432764363198,788.914,756.6579999999997,788.268845024,286,0,0.10375297664818711,-0.3064893141055377,0.3064893141055377,0.10375297664818711,0.22580645161290322,0.4032258064516129,0.6129032258064516,15.127489972231649,9.982914023162122,2.3390878059048346,-2.2679947998400327,2.482756772092102,-2.1646450006362548,6.154785551893671,1.0200657773926403,1.4007004055448056,3771.1866257412844,41.05273755927285,33.15849018706778,33.15849018706778,30.762682790722614,20.749297322016716,20.749297322016716,15.846867242720748,15.846867242720748,12.834163446089768,12.834163446089768,10.434641691491915,10.434641691491915,-8.840000000000002,782114675967711.6,34.06418372342001,12.828503216166725,4.393807601059998,354.30466741980376,18.26839859116542,23.26534560897854,0.0,0.0,0.0,0.0,0.0,0.0,10.523783109476973,0.0,145.59280964307868,48.53093654769288,43.089793715718365,66.88315083966434,0.0,87.22339945664844,10.523783109476973,18.26839859116542,0.0,0.0,0.0,205.2506491741655,0.0,34.8879877243188,0.0,0.0,0.0,0.0,18.26839859116542,0.0,22.66222573506152,11.126902983393991,194.1237461907715,0.0,109.97294455538268,0.0,67.3,0.0,10.523783109476973,0.0,0.0,28.189061807444677,92.910785731332,0.0,0.0,24.26546827384644,200.26511913367503,0.0,9.015856009070294,0.0,0.0,32.75126874721933,10.997653000492106,0.0,72.90188890988496,0.0,0.0,0.0,0.0,62,0,6,0,0,0,9,4,13,6,0,6,4,0,0,0,13,13.818359999999975,253.22799999999953,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.185042139952648,-0.1713426422373383,13.185042139952648,0.16869026309504687,0.17620016717998804,1237.7779999999987,1141.0099999999989,1236.769647072,478,0,0.103752976686761,-0.306488614103972,0.306488614103972,0.103752976686761,0.20212765957446807,0.3404255319148936,0.4787234042553192,15.129416056604475,9.847696122925655,2.369360100893254,-2.2768916247784796,2.514896039815022,-2.1727456171348907,6.164984177968437,0.5902579206360128,1.398023532525176,4972.640908284582,68.01468546329745,60.53968803355074,60.53968803355074,43.604056514902936,34.03476614220036,34.03476614220036,35.56510075551383,35.56510075551383,20.502394902792396,20.502394902792396,14.569728845661368,14.569728845661368,-8.839999999999998,5.526719325204913e+25,63.89576793788382,20.82907401328249,10.150990908362587,557.9828150804952,18.26839859116542,23.26534560897854,0.0,0.0,0.0,0.0,0.0,0.0,10.523783109476973,0.0,214.7006293402679,184.88940878413595,43.089793715718365,66.88315083966434,0.0,87.22339945664844,10.523783109476973,18.26839859116542,0.0,209.48961654774928,0.0,201.22732456004863,0.0,34.8879877243188,0.0,0.0,0.0,0.0,18.26839859116542,43.31992375517423,22.66222573506152,221.80420770954507,145.59280964307868,0.0,109.97294455538267,0.0,67.3,0.0,10.523783109476973,0.0,43.31992375517423,28.189061807444677,92.910785731332,44.507611933575966,0.0,0.0,342.1693436524034,0.0,9.582439520956836,0.0,0.0,35.138958263388425,19.517272765105094,0.0,61.87791571900018,0.0,54.88341373154947,0.0,0.36363636363636365,94,0,6,0,0,0,9,4,13,6,0,6,4,0,0,0,13,24.198360000000044,402.82800000000134,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.426856063208877,0.3998884059796759,12.426856063208877,0.3998884059796759,0.17656701107388473,901.1299999999997,852.7459999999994,900.394045536,334,0,0.10375297668653609,-0.30648863132878845,0.30648863132878845,0.10375297668653609,0.24285714285714285,0.4142857142857143,0.6,15.128127976134316,9.981430492577863,2.3448021318332155,-2.2695021739381223,2.4912492237160615,-2.165579014494829,6.161018354250124,1.019313280441139,1.3995987908256429,4181.991426743028,48.01468546329747,40.53968803355076,40.53968803355076,33.91345759166145,24.03476614220038,24.03476614220038,19.874501832272326,19.874501832272326,14.81820860837321,14.81820860837321,11.748361640615448,11.748361640615448,-8.839999999999998,1.203490733487264e+16,41.35573447772523,14.828703076621958,5.712824571058906,405.2242043349766,18.26839859116542,23.26534560897854,0.0,0.0,0.0,0.0,0.0,0.0,10.523783109476973,0.0,93.03854848126886,152.45177069291077,43.089793715718365,66.88315083966434,0.0,87.22339945664844,10.523783109476973,18.26839859116542,0.0,55.38989759752498,0.0,201.22732456004863,0.0,34.8879877243188,0.0,0.0,0.0,0.0,18.26839859116542,0.0,78.0521233325865,55.634514916969955,145.59280964307868,0.0,109.97294455538267,0.0,67.3,0.0,10.523783109476973,0.0,0.0,28.189061807444677,137.41839766490796,0.0,0.0,0.0,231.3895484573536,0.0,9.226905391786342,0.0,0.0,33.58407109178546,20.349233660112784,0.0,58.746010413137576,0.0,17.093779443177823,0.0,0.125,70,0,6,0,0,0,9,4,13,6,0,6,4,0,0,0,13,16.285719999999966,291.1240000000002,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.374042702327333,0.3194948874611576,12.374042702327333,0.3194948874611576,0.17619814798719513,1420.0819999999997,1395.889999999999,1411.5529415679998,334,0,0.10375297679692173,-0.30648662372608715,0.30648662372608715,0.10375297679692173,0.24285714285714285,0.4142857142857143,0.6,79.92594962633757,9.982887998557771,2.346200093678761,-2.2690228647090622,2.4995984731212104,-2.165156711856372,9.113639496183366,1.0197245484406423,1.3995987908256429,4216.779551107801,48.01468546329746,35.56340381762459,48.2513761305422,33.91345759166145,21.546624034237293,27.890610190696098,17.00144280064325,24.326847030976776,13.270563147811579,17.216576257547896,10.615406531381002,13.504088615040855,-4.999999999999996,1.2031896504668134e+16,44.904705683926466,16.790005948839976,6.638304871028755,465.24504826493455,18.26839859116542,23.26534560897854,0.0,0.0,0.0,0.0,0.0,0.0,10.523783109476973,0.0,127.43955118359477,145.59280964307868,78.87154984237768,66.88315083966434,0.0,214.66295064024322,10.523783109476973,18.26839859116542,0.0,0.0,0.0,192.5014687531319,0.0,34.8879877243188,0.0,0.0,0.0,127.43955118359477,18.26839859116542,0.0,22.66222573506152,11.126902983393991,181.37456576973793,0.0,109.97294455538268,0.0,67.3,0.0,10.523783109476973,0.0,0.0,33.87644808212824,123.00515558330773,0.0,0.0,36.39820241076966,267.0409996326537,0.0,16.21957903155539,30.39741775851069,0.0,32.60376785772348,9.953876801409276,0.0,55.82535855080116,0.0,0.0,0.0,0.0,70,0,6,0,0,0,9,4,13,6,0,14,4,0,0,0,13,19.918360000000025,314.82800000000043,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.556353580066535,0.21046415505290006,12.556353580066535,0.21046415505290006,0.11607557075156115,1029.1219999999996,980.7379999999994,1028.353362496,382,0,0.11913370746886524,-0.4967427581315347,0.4967427581315347,0.11913370746886524,0.24358974358974358,0.41025641025641024,0.5769230769230769,16.48166393561117,9.982529209870306,2.3503943173602924,-2.269529673377101,2.5045666451880892,-2.1654611957370737,6.166130071048353,0.4147821507785835,1.3797375367808238,4361.733940582602,53.67153971278982,43.80567435726165,43.80567435726165,38.217496011347734,24.933745627766733,24.933745627766733,18.774310923774895,18.774310923774895,15.231528394567611,15.231528394567611,11.686300058079317,11.686300058079317,-10.440000000000007,1.5186329368903158e+18,47.28536204024092,18.14632099776308,6.726006597241649,446.13256617103167,56.16330222156581,69.26144027524978,0.0,0.0,0.0,0.0,0.0,0.0,10.523783109476973,0.0,0.0,145.59280964307868,43.089793715718365,123.76153116988458,37.89490363040039,87.22339945664844,10.523783109476973,18.26839859116542,0.0,0.0,56.87838033022025,156.7197126264727,0.0,80.88408239059004,37.89490363040039,0.0,45.99609466627124,0.0,75.14677892138567,0.0,22.66222573506152,11.126902983393991,145.59280964307868,0.0,109.97294455538267,0.0,141.14000000000001,0.0,10.523783109476973,0.0,11.126902983393991,68.74563976500549,87.22339945664844,0.0,56.87838033022025,150.15990929087005,25.839741568958612,37.89490363040039,55.65385551345322,0.0,0.0,31.814992602841834,8.291896194839643,5.125103401288468,52.97512450297347,0.0,0.0,13.13902778460338,0.125,78,0,14,0,0,0,9,4,13,14,0,14,12,0,0,0,13,13.887159999999968,305.6440000000007,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.49015301508225,0.31180553465088323,13.49015301508225,0.31180553465088323,0.1223133900449281,1397.6979999999999,1333.1859999999983,1396.519246048,510,0,0.10375297672977195,-0.30648783727850143,0.30648783727850143,0.10375297672977195,0.14545454545454545,0.2909090909090909,0.44545454545454544,15.129287318388984,9.97787752690637,2.3559420860111695,-2.2704809792044993,2.516161643247551,-2.1655530486235914,6.1855874257841,1.020149906288806,1.011020476961088,6719.266029604827,72.91775886427635,59.63369880113571,59.63369880113571,54.493294752232885,37.320234962384006,37.320234962384006,28.493303985789336,28.493303985789336,22.431170885972666,22.431170885972666,17.31896860193904,17.31896860193904,-15.080000000000034,1.5772481904662401e+34,63.39903721882704,25.907328073418842,10.238128747019289,634.7614210683167,18.26839859116542,23.26534560897854,0.0,0.0,0.0,0.0,0.0,0.0,10.523783109476973,0.0,291.18561928615713,186.07709696253775,43.089793715718365,66.88315083966434,0.0,87.22339945664844,10.523783109476973,18.26839859116542,0.0,0.0,0.0,399.3743953649368,0.0,123.90321159147072,0.0,0.0,0.0,0.0,18.26839859116542,0.0,22.66222573506152,11.126902983393991,388.24749238154277,0.0,198.98816842253467,0.0,67.3,0.0,10.523783109476973,0.0,0.0,33.87644808212824,176.2386233238004,0.0,0.0,0.0,418.65433359829274,0.0,9.384920560306561,0.0,0.0,34.947253160900345,26.996677799039293,0.0,145.00448181308715,0.0,0.0,0.0,0.0,110,0,6,0,0,0,17,4,21,6,0,6,12,0,0,0,21,27.154360000000068,456.7160000000014,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.07068958758894,0.30430356093054467,12.07068958758894,0.30430356093054467,0.12270360547059006,796.9780000000001,756.6579999999997,796.33144528,294,0,0.1037515760874718,-0.3077580074688551,0.3077580074688551,0.1037515760874718,0.20967741935483872,0.3709677419354839,0.5483870967741935,15.267744542797267,9.939878919727956,2.3801120834927714,-2.4030017758507385,2.592001533406886,-2.2507383838772346,6.094000044840491,1.1629377985156601,1.5906458850406273,2675.9209562937253,42.090789655248216,33.77729234058478,33.77729234058478,30.76268279072263,20.415963988683366,20.415963988683366,14.394068046744064,14.394068046744064,10.628994301432787,10.628994301432787,8.026485064461863,8.026485064461863,-8.840000000000002,259113676761531.84,38.665638321853365,17.970667599542633,7.482431944445606,362.4425350405531,19.599638923401912,23.26534560897854,0.0,0.0,0.0,0.0,0.0,0.0,10.523783109476973,0.0,145.59280964307868,97.06187309538579,45.4990901974685,22.74954509873425,0.0,68.24863529620275,10.523783109476973,0.0,0.0,0.0,19.599638923401912,253.7815857218583,0.0,12.138442625584547,19.599638923401912,68.24863529620275,0.0,0.0,0.0,0.0,22.66222573506152,11.126902983393991,242.65468273846432,0.0,0.0,0.0,60.540000000000006,0.0,10.523783109476973,0.0,0.0,33.87644808212824,45.4990901974685,0.0,0.0,174.75818764777557,99.63457663967534,0.0,0.0,0.0,8.543019652305366,24.14137917517788,9.40757699478118,0.0,86.24135751106894,0.0,0.0,0.0,0.0,62,0,6,0,0,0,9,0,9,6,0,6,12,0,0,0,9,15.309159999999968,254.6039999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.13918413625734,-0.1649439692708099,13.13918413625734,0.16059858974753483,0.12147832598153979,1245.841999999999,1141.0099999999989,1244.832247328,486,0,0.10375157612560276,-0.30775731741276324,0.30775731741276324,0.10375157612560276,0.18085106382978725,0.2978723404255319,0.4148936170212766,15.269123112152526,9.855521092785963,2.3979383483553494,-2.4090032743535033,2.603843477416787,-2.2580090720638974,6.0967770348319394,0.5895763308026674,1.652651554792325,3806.3577637938715,69.05273755927284,61.15849018706773,61.15849018706773,43.60405651490289,33.70143280886702,33.70143280886702,34.084666969985584,34.084666969985584,18.44608642059717,18.44608642059717,12.293973297695402,12.293973297695402,-8.839999999999998,7.430870269828827e+23,69.50053483243093,25.471875400055218,14.738514836665672,566.1206827012446,19.599638923401912,23.26534560897854,0.0,0.0,0.0,0.0,0.0,0.0,10.523783109476973,0.0,263.2315658879608,184.88940878413595,45.4990901974685,22.74954509873425,0.0,68.24863529620275,10.523783109476973,0.0,0.0,209.48961654774928,19.599638923401912,249.75826110774148,0.0,12.138442625584547,19.599638923401912,68.24863529620275,0.0,0.0,0.0,43.31992375517423,22.66222573506152,221.80420770954507,194.1237461907715,0.0,0.0,0.0,60.540000000000006,0.0,10.523783109476973,0.0,43.31992375517423,33.87644808212824,56.62599318086249,33.380708950181976,0.0,0.0,392.0315205323327,0.0,0.0,0.0,9.109603164191908,26.27836827251468,17.596170162272415,0.0,76.829644656187,0.0,53.85288041150067,0.0,0.36363636363636365,94,0,6,0,0,0,9,0,9,6,0,6,12,0,0,0,9,25.689160000000054,404.20400000000154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.380998059513571,0.31443111195095286,12.380998059513571,0.31443111195095286,0.12170202504005552,909.1939999999998,852.7459999999995,908.456645792,342,0,0.10375157612538044,-0.3077573344173657,0.3077573344173657,0.10375157612538044,0.21428571428571427,0.35714285714285715,0.5142857142857142,15.268199509227362,9.936028545180099,2.383538553708937,-2.4048112585572103,2.5952103871896464,-2.252243282863912,6.095344450001827,1.1572689573065693,1.6079475710315725,3045.624815328659,49.052737559272835,41.158490187067756,41.158490187067756,33.91345759166143,23.70143280886703,23.70143280886703,18.394068046744056,18.394068046744056,12.851216523655008,12.851216523655008,8.960639964362041,8.960639964362041,-8.839999999999998,4239055780963958.0,46.27784878845243,19.785247679342852,9.24054109329998,413.3620719557259,19.599638923401912,23.26534560897854,0.0,0.0,0.0,0.0,0.0,0.0,10.523783109476973,0.0,141.56948502896176,152.45177069291077,45.4990901974685,22.74954509873425,0.0,68.24863529620275,10.523783109476973,0.0,0.0,55.38989759752498,19.599638923401912,249.75826110774148,0.0,12.138442625584547,19.599638923401912,68.24863529620275,0.0,0.0,0.0,0.0,78.0521233325865,55.634514916969955,194.1237461907715,0.0,0.0,0.0,60.540000000000006,0.0,10.523783109476973,0.0,0.0,33.87644808212824,90.00670213104446,0.0,0.0,0.0,281.2517253372829,0.0,0.0,0.0,8.754069035021415,24.76199611902714,18.38269425728911,0.0,73.11028033613587,0.0,16.65762691919313,0.0,0.125,70,0,6,0,0,0,9,0,9,6,0,6,12,0,0,0,9,17.77651999999998,292.5000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.044555261962998,-0.6513118442627481,15.044555261962998,0.10136243386243393,0.11376676299136454,940.898,908.6419999999996,940.256070784,342,0,0.12286011609953673,-0.307751018138197,0.307751018138197,0.12286011609953673,0.21428571428571427,0.35714285714285715,0.5142857142857142,19.151843599150247,9.939277337533653,2.3854771406603916,-2.403320496118608,2.5948627400545994,-2.2526318862443118,6.094478189552288,0.6266804412997503,1.6079475710315727,3080.4129396934336,49.052737559272835,36.18220597114159,36.18220597114159,33.91345759166143,21.213290700903944,21.213290700903944,15.521009015114972,15.521009015114972,11.19245511834628,11.19245511834628,8.13125926170767,8.13125926170767,-9.400000000000006,4239055780963958.0,45.74218565393671,19.44226105658341,9.046376158826998,395.766818263963,19.599638923401912,69.8031123373457,0.0,0.0,0.0,0.0,0.0,35.123320381398564,10.523783109476973,0.0,0.0,194.1237461907715,45.4990901974685,22.74954509873425,35.123320381398564,68.24863529620275,10.523783109476973,0.0,0.0,0.0,19.599638923401912,251.7884159025326,0.0,12.138442625584547,19.599638923401912,103.3719556776013,0.0,0.0,0.0,0.0,69.19999246342869,11.126902983393991,194.1237461907715,0.0,0.0,0.0,60.540000000000006,46.53776672836716,19.304613204826612,26.34249028604892,79.37553827959674,0.0,97.06187309538579,116.66151201878772,0.0,0.0,12.138442625584547,0.0,119.93566012363992,0.0,5.909796001657472,23.91698234492246,0.05826646350816955,-5.199431590997525,45.04539332393617,0.0,0.0,0.0,0.0,70,0,6,0,0,0,9,0,9,6,0,14,12,0,0,0,9,16.421959999999977,254.26799999999955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
