,bad,good,very_good
0,0.8260869565217391,0.8125,1.0
1,0.8636363636363636,0.7777777777777778,1.0
2,0.8,0.7777777777777778,1.0
3,0.9375,0.7368421052631579,0.7142857142857143
4,1.0,0.7894736842105263,0.8571428571428571
5,1.0,1.0,1.0
6,0.8125,0.625,1.0
7,0.7777777777777778,0.6818181818181818,1.0
8,0.8181818181818182,0.8125,1.0
9,1.0,0.5517241379310345,0.0
10,0.8636363636363636,0.8666666666666667,1.0
11,0.8,0.7058823529411765,0.8
12,1.0,1.0,1.0
13,1.0,1.0,1.0
14,1.0,1.0,1.0
15,0.8095238095238095,0.75,0.8
16,0.8181818181818182,0.8235294117647058,1.0
17,0.8260869565217391,0.8125,1.0
18,0.9047619047619048,0.8823529411764706,1.0
19,0.8888888888888888,0.65,0.75
20,1.0,1.0,1.0
21,0.9047619047619048,0.9375,1.0
22,1.0,0.6521739130434783,0.75
23,0.9285714285714286,0.7272727272727273,1.0
24,1.0,0.8,1.0
25,0.8260869565217391,0.9230769230769231,1.0
26,0.9047619047619048,0.7777777777777778,1.0
27,0.9375,0.6666666666666666,0.8
28,0.8333333333333334,0.7142857142857143,1.0
29,1.0,1.0,1.0
30,1.0,0.7272727272727273,1.0
31,0.8823529411764706,0.65,0.8
32,0.8666666666666667,0.6190476190476191,0.6666666666666666
33,0.9333333333333333,0.5833333333333334,0.6666666666666666
34,0.9411764705882353,0.6,0.0
35,0.9,0.8666666666666667,0.8571428571428571
36,0.8571428571428571,0.8333333333333334,1.0
37,0.8636363636363636,0.7647058823529411,1.0
38,0.8571428571428571,0.7894736842105263,1.0
39,0.7272727272727273,0.7222222222222222,1.0
40,0.8823529411764706,0.5909090909090909,0.6666666666666666
41,0.85,0.7368421052631579,0.6666666666666666
42,0.8333333333333334,0.6363636363636364,1.0
43,0.8636363636363636,0.9285714285714286,1.0
44,0.95,0.7894736842105263,1.0
45,0.782608695652174,0.8125,1.0
46,0.875,0.6842105263157895,0.7142857142857143
47,0.8,0.7142857142857143,1.0
48,0.9375,0.6842105263157895,0.5714285714285714
49,0.9333333333333333,0.6086956521739131,0.5
50,1.0,1.0,1.0
51,0.7916666666666666,0.8571428571428571,1.0
52,0.8181818181818182,0.8235294117647058,1.0
53,0.8125,0.6666666666666666,0.75
54,1.0,1.0,1.0
55,0.8095238095238095,0.8666666666666667,0.6666666666666666
56,0.8260869565217391,0.8666666666666667,1.0
57,0.8888888888888888,0.7647058823529411,0.7142857142857143
58,0.8,0.7333333333333333,0.7142857142857143
59,0.8421052631578947,0.8333333333333334,0.8
60,0.8888888888888888,0.7777777777777778,1.0
61,0.9047619047619048,0.7777777777777778,1.0
62,0.7777777777777778,0.6666666666666666,0.6666666666666666
63,0.8260869565217391,0.9285714285714286,1.0
64,1.0,0.7894736842105263,0.8333333333333334
65,0.8823529411764706,0.7222222222222222,0.7142857142857143
66,0.7916666666666666,0.8571428571428571,1.0
67,0.8235294117647058,0.6521739130434783,1.0
68,0.9047619047619048,0.8333333333333334,1.0
69,0.9375,0.6086956521739131,0.6666666666666666
70,0.9411764705882353,0.7368421052631579,0.6666666666666666
71,1.0,1.0,1.0
72,0.8125,0.6190476190476191,0.8
73,0.8260869565217391,0.8,1.0
74,0.8636363636363636,0.8666666666666667,0.8
75,0.8421052631578947,0.7368421052631579,1.0
76,1.0,1.0,1.0
77,0.8823529411764706,0.6666666666666666,0.75
78,1.0,1.0,1.0
79,0.8,0.7777777777777778,1.0
80,0.8823529411764706,0.6363636363636364,0.6666666666666666
81,0.85,0.8235294117647058,1.0
82,0.8,0.7777777777777778,1.0
83,1.0,1.0,1.0
84,0.9047619047619048,0.7777777777777778,1.0
85,1.0,1.0,1.0
86,0.8,0.6875,0.6666666666666666
87,0.8,0.7,1.0
88,0.9047619047619048,0.8333333333333334,1.0
89,0.8260869565217391,0.8571428571428571,1.0
90,0.8888888888888888,0.7142857142857143,1.0
91,0.8947368421052632,0.8333333333333334,1.0
92,0.8333333333333334,0.631578947368421,0.8
93,0.9047619047619048,0.8823529411764706,1.0
94,0.9411764705882353,0.7,0.8
95,0.8095238095238095,0.75,1.0
96,1.0,0.75,0.6666666666666666
97,0.9333333333333333,0.5925925925925926,0.0
98,0.9375,0.6521739130434783,0.6666666666666666
99,0.95,0.8333333333333334,1.0
